timestamp,plant_id,inverter_id,ac_power_kw,expected_power_kw,irradiance_w_m2,module_temp_c,status
2026-06-20T06:00:00,PLANT_B,PLANT_B_INV_02,0.02,0.0,0.0,23.3,OK
2026-06-20T06:00:00,PLANT_B,PLANT_B_INV_03,0.0,0.0,0.0,23.3,OK
2026-06-20T06:00:00,PLANT_C,PLANT_C_INV_01,0.0,0.0,0.0,23.3,OK
2026-06-20T06:00:00,PLANT_C,PLANT_C_INV_02,0.0,0.0,0.0,23.3,OK
2026-06-20T06:00:00,PLANT_C,PLANT_C_INV_03,0.01,0.0,0.0,23.3,OK
2026-06-20T07:00:00,PLANT_A,PLANT_A_INV_01,2.82,2.77,222.0,26.4,OK
2026-06-20T07:00:00,PLANT_A,PLANT_A_INV_02,2.72,2.77,222.0,26.4,OK
2026-06-20T07:00:00,PLANT_A,PLANT_A_INV_03,1.47,2.77,222.0,26.4,OK
2026-06-20T07:00:00,PLANT_A,PLANT_A_INV_04,2.65,2.77,222.0,26.4,OK
2026-06-20T07:00:00,PLANT_B,PLANT_B_INV_01,2.84,2.96,222.0,26.4,OK
2026-06-20T07:00:00,PLANT_B,PLANT_B_INV_02,2.8,2.96,222.0,26.4,OK
2026-06-20T07:00:00,PLANT_B,PLANT_B_INV_03,2.83,2.96,222.0,26.4,OK
2026-06-20T07:00:00,PLANT_C,PLANT_C_INV_01,4.38,4.44,222.0,26.4,OK
2026-06-20T07:00:00,PLANT_C,PLANT_C_INV_02,4.46,4.44,222.0,26.4,OK
2026-06-20T07:00:00,PLANT_C,PLANT_C_INV_03,4.33,4.44,222.0,26.4,OK
2026-06-20T08:00:00,PLANT_A,PLANT_A_INV_01,6.29,6.17,493.3,33.5,OK
2026-06-20T08:00:00,PLANT_A,PLANT_A_INV_02,5.97,6.17,493.3,33.5,OK
2026-06-20T08:00:00,PLANT_A,PLANT_A_INV_03,3.24,6.17,493.3,33.5,OK
2026-06-20T08:00:00,PLANT_A,PLANT_A_INV_04,5.94,6.17,493.3,33.5,OK
2026-06-20T08:00:00,PLANT_B,PLANT_B_INV_01,6.42,6.58,493.3,33.5,OK
2026-06-20T08:00:00,PLANT_B,PLANT_B_INV_02,6.21,6.58,493.3,33.5,OK
2026-06-20T08:00:00,PLANT_B,PLANT_B_INV_03,6.7,6.58,493.3,33.5,OK
2026-06-20T08:00:00,PLANT_C,PLANT_C_INV_01,9.41,9.87,493.3,33.5,OK
2026-06-20T08:00:00,PLANT_C,PLANT_C_INV_02,9.59,9.87,493.3,33.5,OK
2026-06-20T08:00:00,PLANT_C,PLANT_C_INV_03,10.06,9.87,493.3,33.5,OK
2026-06-20T09:00:00,PLANT_A,PLANT_A_INV_01,8.49,8.35,668.2,36.6,OK
2026-06-20T09:00:00,PLANT_A,PLANT_A_INV_02,8.33,8.35,668.2,36.6,OK
2026-06-20T09:00:00,PLANT_A,PLANT_A_INV_03,4.67,8.35,668.2,36.6,OK
2026-06-20T09:00:00,PLANT_A,PLANT_A_INV_04,8.35,8.35,668.2,36.6,OK
2026-06-20T09:00:00,PLANT_B,PLANT_B_INV_01,8.73,8.91,668.2,36.6,OK
2026-06-20T09:00:00,PLANT_B,PLANT_B_INV_02,9.06,8.91,668.2,36.6,OK
2026-06-20T09:00:00,PLANT_B,PLANT_B_INV_03,8.8,8.91,668.2,36.6,OK
2026-06-20T09:00:00,PLANT_C,PLANT_C_INV_01,12.69,13.36,668.2,36.6,OK
2026-06-20T09:00:00,PLANT_C,PLANT_C_INV_02,13.19,13.36,668.2,36.6,OK
2026-06-20T09:00:00,PLANT_C,PLANT_C_INV_03,13.18,13.36,668.2,36.6,OK
2026-06-20T10:00:00,PLANT_A,PLANT_A_INV_01,9.58,9.99,799.1,40.4,OK
2026-06-20T10:00:00,PLANT_A,PLANT_A_INV_02,9.63,9.99,799.1,40.4,OK
2026-06-20T10:00:00,PLANT_A,PLANT_A_INV_03,5.2,9.99,799.1,40.4,OK
2026-06-20T10:00:00,PLANT_A,PLANT_A_INV_04,10.19,9.99,799.1,40.4,OK
2026-06-20T10:00:00,PLANT_B,PLANT_B_INV_01,10.24,10.65,799.1,40.4,OK
2026-06-20T10:00:00,PLANT_B,PLANT_B_INV_02,10.76,10.65,799.1,40.4,OK
2026-06-20T10:00:00,PLANT_B,PLANT_B_INV_03,10.72,10.65,799.1,40.4,OK
2026-06-20T10:00:00,PLANT_C,PLANT_C_INV_02,16.07,15.98,799.1,40.4,OK
2026-06-20T10:00:00,PLANT_C,PLANT_C_INV_03,16.22,15.98,799.1,40.4,OK
2026-06-20T11:00:00,PLANT_A,PLANT_A_INV_01,10.66,11.08,886.2,41.9,OK
2026-06-20T11:00:00,PLANT_A,PLANT_A_INV_02,10.6,11.08,886.2,41.9,OK
2026-06-20T11:00:00,PLANT_A,PLANT_A_INV_03,5.97,11.08,886.2,41.9,OK
2026-06-20T11:00:00,PLANT_A,PLANT_A_INV_04,10.5,11.08,886.2,41.9,OK
2026-06-20T11:00:00,PLANT_B,PLANT_B_INV_01,11.11,11.82,886.2,41.9,OK
2026-06-20T11:00:00,PLANT_B,PLANT_B_INV_02,11.36,11.82,886.2,41.9,OK
2026-06-20T11:00:00,PLANT_B,PLANT_B_INV_03,11.52,11.82,886.2,41.9,OK
2026-06-20T11:00:00,PLANT_C,PLANT_C_INV_01,17.91,17.72,886.2,41.9,OK
2026-06-20T11:00:00,PLANT_C,PLANT_C_INV_02,17.84,17.72,886.2,41.9,OK
2026-06-20T11:00:00,PLANT_C,PLANT_C_INV_03,16.84,17.72,886.2,41.9,OK
2026-06-20T12:00:00,PLANT_A,PLANT_A_INV_01,12.31,12.17,973.7,44.7,OK
2026-06-20T12:00:00,PLANT_A,PLANT_A_INV_02,11.54,12.17,973.7,44.7,OK
2026-06-20T12:00:00,PLANT_A,PLANT_A_INV_03,6.51,12.17,973.7,44.7,OK
2026-06-20T12:00:00,PLANT_A,PLANT_A_INV_04,12.35,12.17,973.7,44.7,OK
2026-06-20T12:00:00,PLANT_B,PLANT_B_INV_01,13.04,12.98,973.7,44.7,OK
2026-06-20T12:00:00,PLANT_B,PLANT_B_INV_02,12.97,12.98,973.7,44.7,OK
2026-06-20T12:00:00,PLANT_B,PLANT_B_INV_03,13.03,12.98,973.7,44.7,OK
2026-06-20T12:00:00,PLANT_C,PLANT_C_INV_01,18.72,19.47,973.7,44.7,OK
2026-06-20T12:00:00,PLANT_C,PLANT_C_INV_02,19.66,19.47,973.7,44.7,OK
2026-06-20T12:00:00,PLANT_C,PLANT_C_INV_03,19.57,19.47,973.7,44.7,OK
2026-06-20T13:00:00,PLANT_A,PLANT_A_INV_01,11.09,11.77,941.3,42.1,OK
2026-06-20T13:00:00,PLANT_A,PLANT_A_INV_02,11.88,11.77,941.3,42.1,OK
2026-06-20T13:00:00,PLANT_A,PLANT_A_INV_03,6.42,11.77,941.3,42.1,OK
2026-06-20T13:00:00,PLANT_A,PLANT_A_INV_04,11.57,11.77,941.3,42.1,OK
2026-06-20T13:00:00,PLANT_B,PLANT_B_INV_01,12.77,12.55,941.3,42.1,OK
2026-06-20T13:00:00,PLANT_B,PLANT_B_INV_02,12.06,12.55,941.3,42.1,OK
2026-06-20T13:00:00,PLANT_B,PLANT_B_INV_03,12.53,12.55,941.3,42.1,OK
2026-06-20T13:00:00,PLANT_C,PLANT_C_INV_01,18.47,18.83,941.3,42.1,OK
2026-06-20T13:00:00,PLANT_C,PLANT_C_INV_03,19.09,18.83,941.3,42.1,OK
2026-06-20T14:00:00,PLANT_A,PLANT_A_INV_01,10.21,10.53,842.1,41.2,OK
2026-06-20T14:00:00,PLANT_A,PLANT_A_INV_02,10.18,10.53,842.1,41.2,OK
2026-06-20T14:00:00,PLANT_A,PLANT_A_INV_03,5.78,10.53,842.1,41.2,OK
2026-06-20T14:00:00,PLANT_A,PLANT_A_INV_04,10.24,10.53,842.1,41.2,OK
2026-06-20T14:00:00,PLANT_B,PLANT_B_INV_01,10.67,11.23,842.1,41.2,OK
2026-06-20T14:00:00,PLANT_B,PLANT_B_INV_02,11.16,11.23,842.1,41.2,OK
2026-06-20T14:00:00,PLANT_C,PLANT_C_INV_01,16.22,16.84,842.1,41.2,OK
2026-06-20T14:00:00,PLANT_C,PLANT_C_INV_02,16.71,16.84,842.1,41.2,OK
2026-06-20T14:00:00,PLANT_C,PLANT_C_INV_03,16.12,16.84,842.1,41.2,OK
2026-06-20T15:00:00,PLANT_A,PLANT_A_INV_01,8.23,8.69,695.4,36.5,OK
2026-06-20T15:00:00,PLANT_A,PLANT_A_INV_02,8.4,8.69,695.4,36.5,OK
2026-06-20T15:00:00,PLANT_A,PLANT_A_INV_03,4.75,8.69,695.4,36.5,OK
2026-06-20T15:00:00,PLANT_A,PLANT_A_INV_04,8.19,8.69,695.4,36.5,OK
2026-06-20T15:00:00,PLANT_B,PLANT_B_INV_01,9.34,9.27,695.4,36.5,OK
2026-06-20T15:00:00,PLANT_B,PLANT_B_INV_02,9.18,9.27,695.4,36.5,OK
2026-06-20T15:00:00,PLANT_B,PLANT_B_INV_03,9.08,9.27,695.4,36.5,OK
2026-06-20T15:00:00,PLANT_C,PLANT_C_INV_01,13.08,13.91,695.4,36.5,OK
2026-06-20T15:00:00,PLANT_C,PLANT_C_INV_02,13.19,13.91,695.4,36.5,OK
2026-06-20T15:00:00,PLANT_C,PLANT_C_INV_03,14.14,13.91,695.4,36.5,OK
2026-06-20T16:00:00,PLANT_A,PLANT_A_INV_01,5.56,5.69,454.9,33.2,OK
2026-06-20T16:00:00,PLANT_A,PLANT_A_INV_02,5.8,5.69,454.9,33.2,OK
2026-06-20T16:00:00,PLANT_A,PLANT_A_INV_03,3.16,5.69,454.9,33.2,OK
2026-06-20T16:00:00,PLANT_A,PLANT_A_INV_04,5.58,5.69,454.9,33.2,OK
2026-06-20T16:00:00,PLANT_B,PLANT_B_INV_01,6.14,6.07,454.9,33.2,OK
2026-06-20T16:00:00,PLANT_B,PLANT_B_INV_02,5.83,6.07,454.9,33.2,OK
2026-06-20T16:00:00,PLANT_B,PLANT_B_INV_03,6.08,6.07,454.9,33.2,OK
2026-06-20T16:00:00,PLANT_C,PLANT_C_INV_01,8.75,9.1,454.9,33.2,OK
2026-06-20T16:00:00,PLANT_C,PLANT_C_INV_02,8.75,9.1,454.9,33.2,OK
2026-06-20T16:00:00,PLANT_C,PLANT_C_INV_03,8.65,9.1,454.9,33.2,OK
2026-06-20T17:00:00,PLANT_A,PLANT_A_INV_01,3.19,3.28,262.4,26.5,OK
2026-06-20T17:00:00,PLANT_A,PLANT_A_INV_02,3.14,3.28,262.4,26.5,OK
2026-06-20T17:00:00,PLANT_A,PLANT_A_INV_03,1.78,3.28,262.4,26.5,OK
2026-06-20T17:00:00,PLANT_B,PLANT_B_INV_01,3.39,3.5,262.4,26.5,OK
2026-06-20T17:00:00,PLANT_B,PLANT_B_INV_02,3.56,3.5,262.4,26.5,OK
2026-06-20T17:00:00,PLANT_B,PLANT_B_INV_03,3.44,3.5,262.4,26.5,OK
2026-06-20T17:00:00,PLANT_C,PLANT_C_INV_01,5.03,5.25,262.4,26.5,OK
2026-06-20T17:00:00,PLANT_C,PLANT_C_INV_02,5.08,5.25,262.4,26.5,OK
2026-06-20T17:00:00,PLANT_C,PLANT_C_INV_03,5.0,5.25,262.4,26.5,OK
2026-06-20T18:00:00,PLANT_A,PLANT_A_INV_01,0.12,0.12,9.8,20.8,OK
2026-06-20T18:00:00,PLANT_A,PLANT_A_INV_02,0.12,0.12,9.8,20.8,OK
2026-06-20T18:00:00,PLANT_A,PLANT_A_INV_03,0.06,0.12,9.8,20.8,OK
2026-06-20T18:00:00,PLANT_A,PLANT_A_INV_04,0.12,0.12,9.8,20.8,OK
2026-06-20T18:00:00,PLANT_B,PLANT_B_INV_01,0.13,0.13,9.8,20.8,OK
2026-06-20T18:00:00,PLANT_B,PLANT_B_INV_02,0.12,0.13,9.8,20.8,OK
2026-06-20T18:00:00,PLANT_B,PLANT_B_INV_03,0.13,0.13,9.8,20.8,OK
2026-06-20T18:00:00,PLANT_C,PLANT_C_INV_01,0.2,0.2,9.8,20.8,OK
2026-06-20T18:00:00,PLANT_C,PLANT_C_INV_02,0.2,0.2,9.8,20.8,OK
2026-06-20T18:00:00,PLANT_C,PLANT_C_INV_03,0.19,0.2,9.8,20.8,OK
2026-06-20T19:00:00,PLANT_A,PLANT_A_INV_01,0.0,0.0,0.0,22.2,OK
2026-06-20T19:00:00,PLANT_A,PLANT_A_INV_02,0.02,0.0,0.0,22.2,OK
2026-06-20T19:00:00,PLANT_A,PLANT_A_INV_03,0.01,0.0,0.0,22.2,OK
2026-06-20T19:00:00,PLANT_A,PLANT_A_INV_04,0.0,0.0,0.0,22.2,OK
2026-06-20T19:00:00,PLANT_B,PLANT_B_INV_01,0.03,0.0,0.0,22.2,OK
2026-06-20T19:00:00,PLANT_B,PLANT_B_INV_02,0.0,0.0,0.0,22.2,OK
2026-06-20T19:00:00,PLANT_B,PLANT_B_INV_03,0.01,0.0,0.0,22.2,OK
2026-06-20T19:00:00,PLANT_C,PLANT_C_INV_01,0.0,0.0,0.0,22.2,OK
2026-06-20T19:00:00,PLANT_C,PLANT_C_INV_02,0.0,0.0,0.0,22.2,OK
2026-06-20T19:00:00,PLANT_C,PLANT_C_INV_03,0.01,0.0,0.0,22.2,OK
2026-06-20T20:00:00,PLANT_A,PLANT_A_INV_01,0.02,0.0,0.0,22.8,OK
2026-06-20T20:00:00,PLANT_A,PLANT_A_INV_02,0.0,0.0,0.0,22.8,OK
2026-06-20T20:00:00,PLANT_A,PLANT_A_INV_03,0.02,0.0,0.0,22.8,OK
2026-06-20T20:00:00,PLANT_A,PLANT_A_INV_04,0.0,0.0,0.0,22.8,OK
2026-06-20T20:00:00,PLANT_B,PLANT_B_INV_01,0.01,0.0,0.0,22.8,OK
2026-06-20T20:00:00,PLANT_B,PLANT_B_INV_02,0.02,0.0,0.0,22.8,OK
2026-06-20T20:00:00,PLANT_B,PLANT_B_INV_03,0.0,0.0,0.0,22.8,OK
2026-06-20T20:00:00,PLANT_C,PLANT_C_INV_01,0.01,0.0,0.0,22.8,OK
2026-06-20T20:00:00,PLANT_C,PLANT_C_INV_02,0.02,0.0,0.0,22.8,OK
2026-06-20T20:00:00,PLANT_C,PLANT_C_INV_03,0.02,0.0,0.0,22.8,OK
2026-06-20T21:00:00,PLANT_A,PLANT_A_INV_01,0.02,0.0,0.0,21.3,OK
2026-06-20T21:00:00,PLANT_A,PLANT_A_INV_02,0.0,0.0,0.0,21.3,OK
2026-06-20T21:00:00,PLANT_A,PLANT_A_INV_03,0.02,0.0,0.0,21.3,OK
2026-06-20T21:00:00,PLANT_A,PLANT_A_INV_04,0.02,0.0,0.0,21.3,OK
2026-06-20T21:00:00,PLANT_B,PLANT_B_INV_01,0.0,0.0,0.0,21.3,OK
2026-06-20T21:00:00,PLANT_B,PLANT_B_INV_02,0.0,0.0,0.0,21.3,OK
2026-06-20T21:00:00,PLANT_B,PLANT_B_INV_03,0.01,0.0,0.0,21.3,OK
2026-06-20T21:00:00,PLANT_C,PLANT_C_INV_01,0.0,0.0,0.0,21.3,OK
2026-06-20T21:00:00,PLANT_C,PLANT_C_INV_02,0.0,0.0,0.0,21.3,OK
2026-06-20T21:00:00,PLANT_C,PLANT_C_INV_03,0.02,0.0,0.0,21.3,OK
2026-06-20T22:00:00,PLANT_A,PLANT_A_INV_01,0.02,0.0,0.0,23.1,OK
2026-06-20T22:00:00,PLANT_A,PLANT_A_INV_02,0.0,0.0,0.0,23.1,OK
2026-06-20T22:00:00,PLANT_A,PLANT_A_INV_03,0.0,0.0,0.0,23.1,OK
2026-06-20T22:00:00,PLANT_A,PLANT_A_INV_04,0.0,0.0,0.0,23.1,OK
2026-06-20T22:00:00,PLANT_B,PLANT_B_INV_01,0.01,0.0,0.0,23.1,OK
2026-06-20T22:00:00,PLANT_B,PLANT_B_INV_02,0.0,0.0,0.0,23.1,OK
2026-06-20T22:00:00,PLANT_B,PLANT_B_INV_03,0.0,0.0,0.0,23.1,OK
2026-06-20T22:00:00,PLANT_C,PLANT_C_INV_01,0.01,0.0,0.0,23.1,OK
2026-06-20T22:00:00,PLANT_C,PLANT_C_INV_02,0.01,0.0,0.0,23.1,OK
2026-06-20T22:00:00,PLANT_C,PLANT_C_INV_03,0.01,0.0,0.0,23.1,OK
2026-06-20T23:00:00,PLANT_A,PLANT_A_INV_01,0.0,0.0,0.0,22.7,OK
2026-06-20T23:00:00,PLANT_A,PLANT_A_INV_02,0.0,0.0,0.0,22.7,OK
2026-06-20T23:00:00,PLANT_A,PLANT_A_INV_03,0.0,0.0,0.0,22.7,OK
2026-06-20T23:00:00,PLANT_A,PLANT_A_INV_04,0.0,0.0,0.0,22.7,OK
2026-06-20T23:00:00,PLANT_B,PLANT_B_INV_01,0.02,0.0,0.0,22.7,OK
2026-06-20T23:00:00,PLANT_B,PLANT_B_INV_02,0.0,0.0,0.0,22.7,OK
2026-06-20T23:00:00,PLANT_B,PLANT_B_INV_03,0.02,0.0,0.0,22.7,OK
2026-06-20T23:00:00,PLANT_C,PLANT_C_INV_01,0.01,0.0,0.0,22.7,OK
2026-06-20T23:00:00,PLANT_C,PLANT_C_INV_02,0.0,0.0,0.0,22.7,OK
2026-06-20T23:00:00,PLANT_C,PLANT_C_INV_03,0.0,0.0,0.0,22.7,OK
2026-06-21T00:00:00,PLANT_A,PLANT_A_INV_01,0.01,0.0,0.0,20.5,OK
2026-06-21T00:00:00,PLANT_A,PLANT_A_INV_02,0.03,0.0,0.0,20.5,OK
2026-06-21T00:00:00,PLANT_A,PLANT_A_INV_03,0.01,0.0,0.0,20.5,OK
2026-06-21T00:00:00,PLANT_A,PLANT_A_INV_04,0.02,0.0,0.0,20.5,OK
2026-06-21T00:00:00,PLANT_B,PLANT_B_INV_01,0.02,0.0,0.0,20.5,OK
2026-06-21T00:00:00,PLANT_B,PLANT_B_INV_02,0.0,0.0,0.0,20.5,OK
2026-06-21T00:00:00,PLANT_B,PLANT_B_INV_03,0.0,0.0,0.0,20.5,OK
2026-06-21T00:00:00,PLANT_C,PLANT_C_INV_01,0.03,0.0,0.0,20.5,OK
2026-06-21T00:00:00,PLANT_C,PLANT_C_INV_02,0.02,0.0,0.0,20.5,OK
2026-06-21T00:00:00,PLANT_C,PLANT_C_INV_03,0.0,0.0,0.0,20.5,OK
2026-06-21T01:00:00,PLANT_A,PLANT_A_INV_01,0.0,0.0,0.0,20.7,OK
2026-06-21T01:00:00,PLANT_A,PLANT_A_INV_02,0.0,0.0,0.0,20.7,OK
2026-06-21T01:00:00,PLANT_A,PLANT_A_INV_03,0.0,0.0,0.0,20.7,OK
2026-06-21T01:00:00,PLANT_A,PLANT_A_INV_04,0.01,0.0,0.0,20.7,OK
2026-06-21T01:00:00,PLANT_B,PLANT_B_INV_01,0.0,0.0,0.0,20.7,OK
2026-06-21T01:00:00,PLANT_B,PLANT_B_INV_02,0.0,0.0,0.0,20.7,OK
2026-06-21T01:00:00,PLANT_B,PLANT_B_INV_03,0.02,0.0,0.0,20.7,OK
2026-06-21T01:00:00,PLANT_C,PLANT_C_INV_01,0.0,0.0,0.0,20.7,OK
2026-06-21T01:00:00,PLANT_C,PLANT_C_INV_02,0.01,0.0,0.0,20.7,OK
2026-06-21T01:00:00,PLANT_C,PLANT_C_INV_03,0.03,0.0,0.0,20.7,OK
2026-06-21T02:00:00,PLANT_A,PLANT_A_INV_01,0.01,0.0,0.0,21.1,OK
2026-06-21T02:00:00,PLANT_A,PLANT_A_INV_02,0.0,0.0,0.0,21.1,OK
2026-06-21T02:00:00,PLANT_A,PLANT_A_INV_03,0.0,0.0,0.0,21.1,OK
2026-06-21T02:00:00,PLANT_A,PLANT_A_INV_04,0.01,0.0,0.0,21.1,OK
2026-06-21T02:00:00,PLANT_B,PLANT_B_INV_01,0.0,0.0,0.0,21.1,OK
2026-06-21T02:00:00,PLANT_B,PLANT_B_INV_02,0.02,0.0,0.0,21.1,OK
2026-06-21T02:00:00,PLANT_B,PLANT_B_INV_03,0.01,0.0,0.0,21.1,OK
2026-06-21T02:00:00,PLANT_C,PLANT_C_INV_01,0.02,0.0,0.0,21.1,OK
2026-06-21T02:00:00,PLANT_C,PLANT_C_INV_02,0.01,0.0,0.0,21.1,OK
2026-06-21T02:00:00,PLANT_C,PLANT_C_INV_03,0.0,0.0,0.0,21.1,OK
2026-06-21T03:00:00,PLANT_A,PLANT_A_INV_01,0.03,0.0,0.0,22.4,OK
2026-06-21T03:00:00,PLANT_A,PLANT_A_INV_02,0.0,0.0,0.0,22.4,OK
2026-06-21T03:00:00,PLANT_A,PLANT_A_INV_03,0.0,0.0,0.0,22.4,OK
2026-06-21T03:00:00,PLANT_A,PLANT_A_INV_04,0.01,0.0,0.0,22.4,OK
2026-06-21T03:00:00,PLANT_B,PLANT_B_INV_01,0.0,0.0,0.0,22.4,OK
2026-06-21T03:00:00,PLANT_B,PLANT_B_INV_02,0.01,0.0,0.0,22.4,OK
2026-06-21T03:00:00,PLANT_B,PLANT_B_INV_03,0.01,0.0,0.0,22.4,OK
